ts,open,high,low,close,volume,datetime
1758832980.0,109208.0,109253.0,109208.0,109231.0,2.02831813,2025-09-25 20:43:00
1758833040.0,109239.0,109271.0,109227.0,109227.0,0.18005559,2025-09-25 20:44:00
1758833100.0,109227.0,109280.0,109227.0,109252.0,0.88889083,2025-09-25 20:45:00
1758833160.0,109252.0,109319.0,109252.0,109316.0,0.08463069,2025-09-25 20:46:00
1758833220.0,109314.0,109314.0,109262.0,109270.0,1.50809932,2025-09-25 20:47:00
1758833280.0,109276.0,109298.0,109231.0,109237.0,0.75288939,2025-09-25 20:48:00
1758833340.0,109240.0,109240.0,109161.0,109167.0,0.93829877,2025-09-25 20:49:00
1758833400.0,109180.0,109201.0,109139.0,109152.0,0.02874318,2025-09-25 20:50:00
1758833460.0,109157.0,109167.0,109131.0,109131.0,0.2993173,2025-09-25 20:51:00
1758833520.0,109116.0,109116.0,109092.0,109093.0,1.30533903,2025-09-25 20:52:00
1758833580.0,109093.0,109182.0,109093.0,109182.0,1.10408293,2025-09-25 20:53:00
1758833640.0,109182.0,109218.0,109149.0,109187.0,0.39011569,2025-09-25 20:54:00
1758833700.0,109187.0,109196.0,109146.0,109196.0,0.33557378,2025-09-25 20:55:00
1758833760.0,109195.0,109195.0,109135.0,109183.0,0.21155451,2025-09-25 20:56:00
1758833820.0,109177.0,109177.0,109134.0,109134.0,0.13965792,2025-09-25 20:57:00
1758833880.0,109134.0,109146.0,109133.0,109139.0,0.08721484,2025-09-25 20:58:00
1758833940.0,109139.0,109206.0,109139.0,109206.0,0.12008898,2025-09-25 20:59:00
1758834000.0,109206.0,109293.0,109206.0,109259.0,2.10986345,2025-09-25 21:00:00
1758834060.0,109263.0,109311.0,109259.0,109286.0,0.09450465,2025-09-25 21:01:00
1758834120.0,109286.0,109286.0,109262.0,109267.0,0.27592917,2025-09-25 21:02:00
1758834180.0,109261.0,109261.0,109203.0,109208.0,0.04877125,2025-09-25 21:03:00
1758834240.0,109213.0,109261.0,109213.0,109247.0,0.37976823,2025-09-25 21:04:00
1758834300.0,109247.0,109262.0,109230.0,109262.0,4.43765265,2025-09-25 21:05:00
1758834360.0,109275.0,109381.0,109275.0,109379.0,0.45273485,2025-09-25 21:06:00
1758834420.0,109379.0,109500.0,109379.0,109490.0,0.4084202,2025-09-25 21:07:00
1758834480.0,109490.0,109583.0,109490.0,109583.0,0.14092685,2025-09-25 21:08:00
1758834540.0,109583.0,109668.0,109583.0,109667.0,0.27460503,2025-09-25 21:09:00
1758834600.0,109668.0,109706.0,109649.0,109688.0,0.23593578,2025-09-25 21:10:00
1758834660.0,109679.0,109679.0,109608.0,109609.0,0.31871538,2025-09-25 21:11:00
1758834720.0,109598.0,109599.0,109496.0,109496.0,0.18918557,2025-09-25 21:12:00
1758834780.0,109496.0,109567.0,109496.0,109535.0,0.68102523,2025-09-25 21:13:00
1758834840.0,109534.0,109534.0,109481.0,109501.0,0.45100231,2025-09-25 21:14:00
1758834900.0,109480.0,109504.0,109466.0,109504.0,0.58114708,2025-09-25 21:15:00
1758834960.0,109504.0,109555.0,109504.0,109555.0,0.35531268,2025-09-25 21:16:00
1758835020.0,109584.0,109584.0,109526.0,109526.0,0.05379648,2025-09-25 21:17:00
1758835080.0,109475.0,109475.0,109465.0,109472.0,0.24449683,2025-09-25 21:18:00
1758835140.0,109434.0,109544.0,109434.0,109521.0,3.26217462,2025-09-25 21:19:00
1758835200.0,109516.0,109573.0,109516.0,109566.0,0.03638858,2025-09-25 21:20:00
1758835260.0,109578.0,109620.0,109563.0,109576.0,0.1510263,2025-09-25 21:21:00
1758835320.0,109605.0,109629.0,109605.0,109629.0,1.34108993,2025-09-25 21:22:00
1758835380.0,109629.0,109629.0,109596.0,109601.0,0.23369973,2025-09-25 21:23:00
1758835440.0,109601.0,109601.0,109566.0,109566.0,1.54348097,2025-09-25 21:24:00
1758835500.0,109539.0,109569.0,109488.0,109497.0,0.64471138,2025-09-25 21:25:00
1758835560.0,109492.0,109492.0,109399.0,109399.0,0.19357482,2025-09-25 21:26:00
1758835620.0,109398.0,109398.0,109350.0,109352.0,0.17084707,2025-09-25 21:27:00
1758835680.0,109353.0,109414.0,109353.0,109414.0,3.79640937,2025-09-25 21:28:00
1758835740.0,109414.0,109414.0,109362.0,109362.0,0.07876307,2025-09-25 21:29:00
1758835800.0,109363.0,109363.0,109362.0,109363.0,1.20640781,2025-09-25 21:30:00
1758835860.0,109362.0,109362.0,109291.0,109291.0,0.24953586,2025-09-25 21:31:00
1758835920.0,109281.0,109281.0,109172.0,109172.0,0.53734789,2025-09-25 21:32:00
1758835980.0,109170.0,109178.0,109144.0,109161.0,1.75774176,2025-09-25 21:33:00
1758836040.0,109160.0,109215.0,109160.0,109215.0,1.35873846,2025-09-25 21:34:00
1758836100.0,109215.0,109215.0,109138.0,109139.0,0.18077795,2025-09-25 21:35:00
1758836160.0,109139.0,109157.0,109138.0,109157.0,0.65443168,2025-09-25 21:36:00
1758836220.0,109163.0,109177.0,109146.0,109147.0,0.06136213,2025-09-25 21:37:00
1758836280.0,109153.0,109219.0,109153.0,109178.0,1.75796091,2025-09-25 21:38:00
1758836340.0,109178.0,109178.0,109120.0,109131.0,0.9623224,2025-09-25 21:39:00
1758836400.0,109131.0,109148.0,109130.0,109131.0,0.64982241,2025-09-25 21:40:00
1758836460.0,109130.0,109130.0,109118.0,109119.0,0.11007978,2025-09-25 21:41:00
1758836520.0,109131.0,109141.0,109131.0,109141.0,0.57934371,2025-09-25 21:42:00
1758836580.0,109141.0,109158.0,109141.0,109158.0,0.28041503,2025-09-25 21:43:00
1758836640.0,109159.0,109206.0,109159.0,109206.0,0.64608775,2025-09-25 21:44:00
1758836700.0,109206.0,109266.0,109206.0,109266.0,0.99045731,2025-09-25 21:45:00
1758836760.0,109267.0,109322.0,109267.0,109320.0,0.76849967,2025-09-25 21:46:00
1758836820.0,109320.0,109341.0,109298.0,109340.0,0.47272502,2025-09-25 21:47:00
1758836880.0,109341.0,109377.0,109341.0,109376.0,0.28070475,2025-09-25 21:48:00
1758836940.0,109374.0,109388.0,109371.0,109388.0,0.25199066,2025-09-25 21:49:00
1758837000.0,109388.0,109411.0,109388.0,109410.0,0.36250355,2025-09-25 21:50:00
1758837060.0,109410.0,109416.0,109410.0,109416.0,0.04664703,2025-09-25 21:51:00
1758837120.0,109416.0,109416.0,109389.0,109416.0,0.26296114,2025-09-25 21:52:00
1758837180.0,109415.0,109417.0,109413.0,109413.0,0.17446903,2025-09-25 21:53:00
1758837240.0,109398.0,109427.0,109398.0,109427.0,0.45825378,2025-09-25 21:54:00
1758837300.0,109429.0,109435.0,109429.0,109434.0,0.01029984,2025-09-25 21:55:00
1758837360.0,109435.0,109513.0,109435.0,109513.0,0.88542974,2025-09-25 21:56:00
1758837420.0,109534.0,109537.0,109511.0,109511.0,0.00725142,2025-09-25 21:57:00
1758837480.0,109511.0,109511.0,109470.0,109470.0,0.40773567,2025-09-25 21:58:00
1758837540.0,109417.0,109498.0,109417.0,109448.0,0.78536313,2025-09-25 21:59:00
1758837600.0,109412.0,109442.0,109412.0,109440.0,0.58489642,2025-09-25 22:00:00
1758837660.0,109440.0,109567.0,109440.0,109567.0,0.10529503,2025-09-25 22:01:00
1758837720.0,109566.0,109566.0,109471.0,109503.0,1.63306217,2025-09-25 22:02:00
1758837780.0,109503.0,109504.0,109419.0,109420.0,0.1775031,2025-09-25 22:03:00
1758837840.0,109420.0,109421.0,109383.0,109421.0,1.10515951,2025-09-25 22:04:00
1758837900.0,109399.0,109399.0,109359.0,109359.0,0.19487651,2025-09-25 22:05:00
1758837960.0,109367.0,109409.0,109367.0,109379.0,0.27147405,2025-09-25 22:06:00
1758838020.0,109352.0,109396.0,109351.0,109396.0,0.24602998,2025-09-25 22:07:00
1758838080.0,109428.0,109448.0,109427.0,109438.0,0.21354228,2025-09-25 22:08:00
1758838140.0,109439.0,109522.0,109439.0,109522.0,0.16238166,2025-09-25 22:09:00
1758838200.0,109522.0,109522.0,109476.0,109499.0,0.68557399,2025-09-25 22:10:00
1758838260.0,109512.0,109564.0,109512.0,109562.0,0.05517278,2025-09-25 22:11:00
1758838320.0,109536.0,109563.0,109536.0,109538.0,0.03495162,2025-09-25 22:12:00
1758838380.0,109549.0,109667.0,109549.0,109560.0,19.50964828,2025-09-25 22:13:00
1758838440.0,109558.0,109577.0,109558.0,109567.0,0.65496902,2025-09-25 22:14:00
1758838500.0,109599.0,109602.0,109588.0,109596.0,0.16977806,2025-09-25 22:15:00
1758838560.0,109596.0,109596.0,109575.0,109592.0,2.15683895,2025-09-25 22:16:00
1758838620.0,109591.0,109591.0,109590.0,109591.0,0.12334374,2025-09-25 22:17:00
1758838680.0,109589.0,109589.0,109536.0,109536.0,0.25931936,2025-09-25 22:18:00
1758838740.0,109527.0,109527.0,109504.0,109504.0,0.44212501,2025-09-25 22:19:00
1758838800.0,109504.0,109557.0,109493.0,109556.0,0.59635994,2025-09-25 22:20:00
1758838860.0,109558.0,109583.0,109558.0,109580.0,0.54173725,2025-09-25 22:21:00
1758838920.0,109580.0,109592.0,109580.0,109592.0,0.08639457,2025-09-25 22:22:00
1758838980.0,109592.0,109593.0,109586.0,109589.0,0.00887396,2025-09-25 22:23:00
1758839040.0,109590.0,109599.0,109589.0,109599.0,0.07487852,2025-09-25 22:24:00
1758839100.0,109600.0,109626.0,109600.0,109610.0,0.2544322,2025-09-25 22:25:00
1758839160.0,109610.0,109622.0,109599.0,109599.0,0.1505537,2025-09-25 22:26:00
1758839220.0,109583.0,109583.0,109498.0,109498.0,2.1306325,2025-09-25 22:27:00
1758839280.0,109490.0,109514.0,109481.0,109514.0,0.86566704,2025-09-25 22:28:00
1758839340.0,109514.0,109543.0,109511.0,109533.0,0.10216699,2025-09-25 22:29:00
1758839400.0,109510.0,109524.0,109510.0,109514.0,0.3445862,2025-09-25 22:30:00
1758839460.0,109516.0,109520.0,109497.0,109497.0,0.05554679,2025-09-25 22:31:00
1758839520.0,109486.0,109486.0,109445.0,109465.0,0.09562554,2025-09-25 22:32:00
1758839580.0,109460.0,109460.0,109440.0,109440.0,0.02149088,2025-09-25 22:33:00
1758839640.0,109441.0,109448.0,109439.0,109440.0,0.00433661,2025-09-25 22:34:00
1758839700.0,109441.0,109471.0,109441.0,109471.0,0.01937772,2025-09-25 22:35:00
1758839760.0,109481.0,109523.0,109481.0,109523.0,0.30647288,2025-09-25 22:36:00
1758839820.0,109523.0,109523.0,109433.0,109433.0,0.286861,2025-09-25 22:37:00
1758839880.0,109430.0,109432.0,109408.0,109420.0,0.20021217,2025-09-25 22:38:00
1758839940.0,109407.0,109407.0,109377.0,109379.0,0.00706408,2025-09-25 22:39:00
1758840000.0,109382.0,109450.0,109382.0,109450.0,0.05742866,2025-09-25 22:40:00
1758840060.0,109456.0,109459.0,109456.0,109457.0,0.00207337,2025-09-25 22:41:00
1758840120.0,109457.0,109457.0,109441.0,109449.0,0.1821099,2025-09-25 22:42:00
1758840180.0,109459.0,109467.0,109459.0,109467.0,0.00500617,2025-09-25 22:43:00
1758840240.0,109467.0,109467.0,109467.0,109467.0,0.00061034,2025-09-25 22:44:00
1758840300.0,109478.0,109478.0,109354.0,109354.0,0.8577055,2025-09-25 22:45:00
1758840360.0,109366.0,109371.0,109355.0,109370.0,0.43871456,2025-09-25 22:46:00
1758840420.0,109363.0,109363.0,109312.0,109342.0,0.48794589,2025-09-25 22:47:00
1758840480.0,109350.0,109390.0,109350.0,109390.0,0.71579724,2025-09-25 22:48:00
1758840540.0,109391.0,109391.0,109316.0,109372.0,2.56038977,2025-09-25 22:49:00
1758840600.0,109375.0,109380.0,109320.0,109330.0,0.5667355,2025-09-25 22:50:00
1758840660.0,109331.0,109379.0,109331.0,109355.0,0.67081302,2025-09-25 22:51:00
1758840720.0,109358.0,109369.0,109358.0,109369.0,0.71624573,2025-09-25 22:52:00
1758840780.0,109367.0,109377.0,109352.0,109353.0,0.69056286,2025-09-25 22:53:00
1758840840.0,109354.0,109358.0,109316.0,109326.0,0.59089247,2025-09-25 22:54:00
1758840900.0,109327.0,109353.0,109327.0,109353.0,0.31202103,2025-09-25 22:55:00
1758840960.0,109357.0,109386.0,109348.0,109386.0,0.19794417,2025-09-25 22:56:00
1758841020.0,109392.0,109451.0,109392.0,109449.0,0.10646594,2025-09-25 22:57:00
1758841080.0,109441.0,109470.0,109441.0,109470.0,0.02326788,2025-09-25 22:58:00
1758841140.0,109474.0,109474.0,109457.0,109463.0,0.60927345,2025-09-25 22:59:00
1758841200.0,109471.0,109510.0,109465.0,109470.0,3.25805294,2025-09-25 23:00:00
1758841260.0,109463.0,109504.0,109463.0,109491.0,0.48730445,2025-09-25 23:01:00
1758841320.0,109486.0,109523.0,109418.0,109514.0,3.01311051,2025-09-25 23:02:00
1758841380.0,109524.0,109724.0,109524.0,109702.0,5.09908166,2025-09-25 23:03:00
1758841440.0,109687.0,109706.0,109678.0,109687.0,2.2077797,2025-09-25 23:04:00
1758841500.0,109693.0,109695.0,109642.0,109670.0,1.25374549,2025-09-25 23:05:00
1758841560.0,109670.0,109690.0,109662.0,109674.0,1.94785149,2025-09-25 23:06:00
1758841620.0,109674.0,109681.0,109657.0,109680.0,1.0212283,2025-09-25 23:07:00
1758841680.0,109681.0,109681.0,109640.0,109645.0,1.54709143,2025-09-25 23:08:00
1758841740.0,109659.0,109703.0,109656.0,109703.0,0.8324969,2025-09-25 23:09:00
1758841800.0,109717.0,109717.0,109649.0,109652.0,1.02499504,2025-09-25 23:10:00
1758841860.0,109653.0,109669.0,109653.0,109669.0,0.04138169,2025-09-25 23:11:00
1758841920.0,109666.0,109666.0,109650.0,109661.0,0.34453545,2025-09-25 23:12:00
1758841980.0,109648.0,109648.0,109537.0,109551.0,1.54902358,2025-09-25 23:13:00
1758842040.0,109558.0,109558.0,109529.0,109529.0,0.60522543,2025-09-25 23:14:00
1758842100.0,109529.0,109567.0,109529.0,109561.0,0.57154153,2025-09-25 23:15:00
1758842160.0,109581.0,109581.0,109548.0,109560.0,1.51413777,2025-09-25 23:16:00
1758842220.0,109560.0,109563.0,109522.0,109522.0,0.00808616,2025-09-25 23:17:00
1758842280.0,109522.0,109522.0,109494.0,109512.0,0.05098097,2025-09-25 23:18:00
1758842340.0,109499.0,109499.0,109468.0,109468.0,0.16964531,2025-09-25 23:19:00
1758842400.0,109469.0,109497.0,109422.0,109453.0,0.83836167,2025-09-25 23:20:00
1758842460.0,109455.0,109511.0,109455.0,109496.0,0.18216129,2025-09-25 23:21:00
1758842520.0,109488.0,109488.0,109461.0,109484.0,0.33486644,2025-09-25 23:22:00
1758842580.0,109484.0,109491.0,109484.0,109486.0,0.15891866,2025-09-25 23:23:00
1758842640.0,109486.0,109486.0,109455.0,109477.0,0.63146119,2025-09-25 23:24:00
1758842700.0,109478.0,109478.0,109423.0,109458.0,0.26376015,2025-09-25 23:25:00
1758842760.0,109455.0,109455.0,109330.0,109335.0,1.36615613,2025-09-25 23:26:00
1758842820.0,109340.0,109392.0,109340.0,109391.0,0.98782316,2025-09-25 23:27:00
1758842880.0,109391.0,109459.0,109390.0,109458.0,0.11891588,2025-09-25 23:28:00
1758842940.0,109455.0,109479.0,109436.0,109479.0,0.13494641,2025-09-25 23:29:00
1758843000.0,109479.0,109479.0,109397.0,109397.0,0.18217792,2025-09-25 23:30:00
1758843060.0,109397.0,109413.0,109381.0,109399.0,2.26540632,2025-09-25 23:31:00
1758843120.0,109396.0,109396.0,109315.0,109318.0,0.22302533,2025-09-25 23:32:00
1758843180.0,109310.0,109310.0,109188.0,109262.0,2.46525512,2025-09-25 23:33:00
1758843240.0,109266.0,109266.0,109186.0,109188.0,16.50283507,2025-09-25 23:34:00
1758843300.0,109186.0,109189.0,109186.0,109187.0,4.38085733,2025-09-25 23:35:00
1758843360.0,109189.0,109215.0,108839.0,108864.0,25.3133259,2025-09-25 23:36:00
1758843420.0,108865.0,109102.0,108816.0,109087.0,4.75059492,2025-09-25 23:37:00
1758843480.0,109093.0,109102.0,109002.0,109016.0,0.62422176,2025-09-25 23:38:00
1758843540.0,108990.0,109025.0,108907.0,109025.0,2.06900156,2025-09-25 23:39:00
1758843600.0,109027.0,109071.0,109017.0,109071.0,0.64333157,2025-09-25 23:40:00
1758843660.0,109086.0,109125.0,109080.0,109094.0,1.10066457,2025-09-25 23:41:00
1758843720.0,109087.0,109142.0,109084.0,109122.0,1.1601425,2025-09-25 23:42:00
1758843780.0,109112.0,109112.0,109083.0,109083.0,0.69028854,2025-09-25 23:43:00
1758843840.0,109085.0,109127.0,109031.0,109127.0,1.08423344,2025-09-25 23:44:00
1758843900.0,109133.0,109133.0,109072.0,109098.0,2.0729178,2025-09-25 23:45:00
1758843960.0,109099.0,109133.0,109085.0,109085.0,1.01438933,2025-09-25 23:46:00
1758844020.0,109082.0,109082.0,109032.0,109051.0,1.19219107,2025-09-25 23:47:00
1758844080.0,109053.0,109077.0,109051.0,109058.0,2.54136056,2025-09-25 23:48:00
1758844140.0,109058.0,109067.0,108932.0,109011.0,3.67693017,2025-09-25 23:49:00
1758844200.0,109006.0,109009.0,108969.0,108969.0,4.44907141,2025-09-25 23:50:00
1758844260.0,108969.0,108999.0,108954.0,108965.0,3.2468366,2025-09-25 23:51:00
1758844320.0,108969.0,109034.0,108969.0,109013.0,1.85536664,2025-09-25 23:52:00
1758844380.0,109006.0,109010.0,108975.0,108992.0,0.97316422,2025-09-25 23:53:00
1758844440.0,108983.0,109006.0,108976.0,108979.0,1.16989141,2025-09-25 23:54:00
1758844500.0,108981.0,108981.0,108909.0,108953.0,0.8056931,2025-09-25 23:55:00
1758844560.0,108975.0,109039.0,108975.0,109039.0,0.319103,2025-09-25 23:56:00
1758844620.0,109045.0,109064.0,109042.0,109043.0,0.0825962,2025-09-25 23:57:00
1758844680.0,109042.0,109042.0,108998.0,109036.0,0.28861916,2025-09-25 23:58:00
1758844740.0,109036.0,109046.0,109008.0,109021.0,2.34842394,2025-09-25 23:59:00
1758844800.0,109021.0,109033.0,108989.0,108995.0,1.95479276,2025-09-26 00:00:00
1758844860.0,109012.0,109028.0,108992.0,109023.0,0.67479535,2025-09-26 00:01:00
1758844920.0,109030.0,109155.0,109030.0,109155.0,0.10919589,2025-09-26 00:02:00
1758844980.0,109168.0,109269.0,109168.0,109226.0,0.41326721,2025-09-26 00:03:00
1758845040.0,109214.0,109214.0,109189.0,109197.0,0.36581983,2025-09-26 00:04:00
1758845100.0,109195.0,109233.0,109176.0,109224.0,0.32892811,2025-09-26 00:05:00
1758845160.0,109210.0,109300.0,109210.0,109262.0,0.8405716,2025-09-26 00:06:00
1758845220.0,109249.0,109324.0,109247.0,109285.0,1.14417325,2025-09-26 00:07:00
1758845280.0,109285.0,109354.0,109270.0,109354.0,0.19667433,2025-09-26 00:08:00
1758845340.0,109354.0,109355.0,109264.0,109266.0,0.02271293,2025-09-26 00:09:00
1758845400.0,109272.0,109310.0,109220.0,109310.0,0.39434515,2025-09-26 00:10:00
1758845460.0,109322.0,109409.0,109314.0,109366.0,0.27273332,2025-09-26 00:11:00
1758845520.0,109348.0,109356.0,109327.0,109337.0,0.14418298,2025-09-26 00:12:00
1758845580.0,109349.0,109383.0,109349.0,109352.0,0.06236499,2025-09-26 00:13:00
1758845640.0,109352.0,109364.0,109348.0,109348.0,0.01529472,2025-09-26 00:14:00
1758845700.0,109348.0,109390.0,109342.0,109366.0,13.0707629,2025-09-26 00:15:00
1758845760.0,109365.0,109365.0,109281.0,109281.0,0.63327342,2025-09-26 00:16:00
1758845820.0,109280.0,109306.0,109280.0,109295.0,0.09408668,2025-09-26 00:17:00
1758845880.0,109316.0,109360.0,109316.0,109329.0,1.97633524,2025-09-26 00:18:00
1758845940.0,109339.0,109342.0,109308.0,109308.0,0.59524734,2025-09-26 00:19:00
1758846000.0,109308.0,109441.0,109308.0,109431.0,0.50011805,2025-09-26 00:20:00
1758846060.0,109435.0,109435.0,109324.0,109342.0,1.51676603,2025-09-26 00:21:00
1758846120.0,109342.0,109342.0,109290.0,109297.0,0.35090306,2025-09-26 00:22:00
1758846180.0,109313.0,109349.0,109276.0,109276.0,1.02315445,2025-09-26 00:23:00
1758846240.0,109288.0,109335.0,109287.0,109314.0,0.37132738,2025-09-26 00:24:00
1758846300.0,109314.0,109319.0,109273.0,109273.0,0.14561745,2025-09-26 00:25:00
1758846360.0,109273.0,109357.0,109273.0,109319.0,1.56627811,2025-09-26 00:26:00
1758846420.0,109307.0,109348.0,109291.0,109331.0,1.19843462,2025-09-26 00:27:00
1758846480.0,109316.0,109428.0,109315.0,109404.0,0.55190288,2025-09-26 00:28:00
1758846540.0,109392.0,109392.0,109345.0,109345.0,1.4283439,2025-09-26 00:29:00
1758846600.0,109344.0,109344.0,109257.0,109282.0,2.10347773,2025-09-26 00:30:00
1758846660.0,109300.0,109333.0,109245.0,109248.0,0.88629524,2025-09-26 00:31:00
1758846720.0,109252.0,109273.0,109178.0,109184.0,1.29959386,2025-09-26 00:32:00
1758846780.0,109169.0,109169.0,109137.0,109141.0,0.29538454,2025-09-26 00:33:00
1758846840.0,109144.0,109146.0,109133.0,109140.0,0.43295511,2025-09-26 00:34:00
1758846900.0,109140.0,109141.0,109103.0,109124.0,0.49895574,2025-09-26 00:35:00
1758846960.0,109124.0,109240.0,109124.0,109240.0,1.0058125,2025-09-26 00:36:00
1758847020.0,109266.0,109303.0,109163.0,109164.0,1.72985889,2025-09-26 00:37:00
1758847080.0,109144.0,109149.0,109123.0,109123.0,0.35047873,2025-09-26 00:38:00
1758847140.0,109136.0,109197.0,109128.0,109192.0,0.34222602,2025-09-26 00:39:00
1758847200.0,109192.0,109208.0,109112.0,109120.0,0.51437095,2025-09-26 00:40:00
1758847260.0,109124.0,109150.0,109124.0,109149.0,0.5740056,2025-09-26 00:41:00
1758847320.0,109139.0,109139.0,108986.0,108986.0,3.39922682,2025-09-26 00:42:00
1758847380.0,108986.0,108986.0,108930.0,108936.0,0.7259852,2025-09-26 00:43:00
1758847440.0,108947.0,108959.0,108855.0,108855.0,5.89040037,2025-09-26 00:44:00
1758847500.0,108856.0,108971.0,108856.0,108970.0,1.07421083,2025-09-26 00:45:00
1758847560.0,108992.0,108995.0,108959.0,108989.0,0.4927825,2025-09-26 00:46:00
1758847620.0,109001.0,109006.0,108882.0,108910.0,1.67324466,2025-09-26 00:47:00
1758847680.0,108888.0,108973.0,108888.0,108973.0,0.65701958,2025-09-26 00:48:00
1758847740.0,108979.0,109047.0,108936.0,109032.0,1.36736551,2025-09-26 00:49:00
1758847800.0,109027.0,109140.0,109023.0,109118.0,0.34054752,2025-09-26 00:50:00
1758847860.0,109100.0,109410.0,109100.0,109410.0,3.29235302,2025-09-26 00:51:00
1758847920.0,109414.0,109476.0,109354.0,109476.0,1.69592713,2025-09-26 00:52:00
1758847980.0,109472.0,109511.0,109430.0,109461.0,1.11107615,2025-09-26 00:53:00
1758848040.0,109463.0,109527.0,109463.0,109527.0,1.8645933,2025-09-26 00:54:00
1758848100.0,109527.0,109567.0,109491.0,109567.0,26.44775347,2025-09-26 00:55:00
1758848160.0,109577.0,109606.0,109533.0,109566.0,6.8821757,2025-09-26 00:56:00
1758848220.0,109562.0,109646.0,109562.0,109575.0,1.02803283,2025-09-26 00:57:00
1758848280.0,109557.0,109560.0,109491.0,109491.0,0.12043011,2025-09-26 00:58:00
1758848340.0,109482.0,109529.0,109482.0,109525.0,0.09261598,2025-09-26 00:59:00
1758848400.0,109516.0,109566.0,109516.0,109559.0,0.52131264,2025-09-26 01:00:00
1758848460.0,109573.0,109646.0,109555.0,109565.0,1.93470468,2025-09-26 01:01:00
1758848520.0,109567.0,109568.0,109442.0,109461.0,0.7385881,2025-09-26 01:02:00
1758848580.0,109462.0,109515.0,109462.0,109515.0,1.30254028,2025-09-26 01:03:00
1758848640.0,109514.0,109514.0,109471.0,109501.0,0.67080044,2025-09-26 01:04:00
1758848700.0,109502.0,109600.0,109502.0,109570.0,3.91893451,2025-09-26 01:05:00
1758848760.0,109569.0,109569.0,109495.0,109495.0,3.61079778,2025-09-26 01:06:00
1758848820.0,109495.0,109495.0,109405.0,109405.0,2.19974864,2025-09-26 01:07:00
1758848880.0,109406.0,109411.0,109396.0,109411.0,2.16777246,2025-09-26 01:08:00
1758848940.0,109410.0,109410.0,109371.0,109405.0,1.35913004,2025-09-26 01:09:00
1758849000.0,109379.0,109428.0,109355.0,109428.0,0.94750183,2025-09-26 01:10:00
1758849060.0,109434.0,109464.0,109382.0,109397.0,0.89142459,2025-09-26 01:11:00
1758849120.0,109405.0,109501.0,109405.0,109501.0,0.48423779,2025-09-26 01:12:00
1758849180.0,109510.0,109646.0,109510.0,109640.0,0.27562838,2025-09-26 01:13:00
1758849240.0,109632.0,109685.0,109632.0,109680.0,2.08298379,2025-09-26 01:14:00
1758849300.0,109685.0,109750.0,109685.0,109717.0,2.41536123,2025-09-26 01:15:00
1758849360.0,109717.0,109746.0,109710.0,109739.0,5.69485594,2025-09-26 01:16:00
1758849420.0,109723.0,109804.0,109723.0,109796.0,3.61696336,2025-09-26 01:17:00
1758849480.0,109767.0,109817.0,109742.0,109771.0,4.36403408,2025-09-26 01:18:00
1758849540.0,109771.0,109799.0,109764.0,109778.0,1.37487625,2025-09-26 01:19:00
1758849600.0,109791.0,109791.0,109723.0,109763.0,0.77957004,2025-09-26 01:20:00
1758849660.0,109768.0,109781.0,109739.0,109752.0,0.25605619,2025-09-26 01:21:00
1758849720.0,109753.0,109756.0,109711.0,109711.0,0.33839156,2025-09-26 01:22:00
1758849780.0,109716.0,109741.0,109660.0,109660.0,5.11667002,2025-09-26 01:23:00
1758849840.0,109659.0,109708.0,109654.0,109679.0,0.23021534,2025-09-26 01:24:00
1758849900.0,109678.0,109678.0,109658.0,109668.0,0.05997031,2025-09-26 01:25:00
1758849960.0,109664.0,109676.0,109649.0,109666.0,0.4664446,2025-09-26 01:26:00
1758850020.0,109654.0,109655.0,109649.0,109651.0,0.28814097,2025-09-26 01:27:00
1758850080.0,109648.0,109697.0,109642.0,109686.0,1.13228478,2025-09-26 01:28:00
1758850140.0,109676.0,109676.0,109606.0,109606.0,0.01426078,2025-09-26 01:29:00
1758850200.0,109606.0,109639.0,109606.0,109639.0,0.03358325,2025-09-26 01:30:00
1758850260.0,109638.0,109689.0,109638.0,109689.0,0.03721348,2025-09-26 01:31:00
1758850320.0,109677.0,109703.0,109677.0,109699.0,0.18159183,2025-09-26 01:32:00
1758850380.0,109718.0,109733.0,109696.0,109696.0,0.15747713,2025-09-26 01:33:00
1758850440.0,109658.0,109659.0,109653.0,109653.0,0.15989283,2025-09-26 01:34:00
1758850500.0,109653.0,109745.0,109653.0,109717.0,0.3178757,2025-09-26 01:35:00
1758850560.0,109711.0,109738.0,109710.0,109720.0,0.15237885,2025-09-26 01:36:00
1758850620.0,109720.0,109726.0,109684.0,109684.0,0.19656284,2025-09-26 01:37:00
1758850680.0,109684.0,109692.0,109635.0,109635.0,0.24105546,2025-09-26 01:38:00
1758850740.0,109607.0,109629.0,109600.0,109629.0,0.76669892,2025-09-26 01:39:00
1758850800.0,109629.0,109649.0,109617.0,109628.0,2.85094051,2025-09-26 01:40:00
1758850860.0,109629.0,109629.0,109629.0,109629.0,0.000129,2025-09-26 01:41:00
1758850920.0,109627.0,109644.0,109625.0,109625.0,0.15708329,2025-09-26 01:42:00
1758850980.0,109626.0,109686.0,109626.0,109686.0,0.43143308,2025-09-26 01:43:00
1758851040.0,109680.0,109699.0,109646.0,109699.0,0.06367859,2025-09-26 01:44:00
1758851100.0,109692.0,109708.0,109675.0,109708.0,0.14861448,2025-09-26 01:45:00
1758851160.0,109709.0,109806.0,109708.0,109793.0,0.6913661,2025-09-26 01:46:00
